city,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_3,aqi_lag_24,aqi_rolling_mean_6,aqi_change_rate,temperature,humidity,pressure,wind_speed,wind_deg,cloudiness,rain_1h
Sukkur,27.7052,68.8574,2026-01-13 00:00:00+00:00,211.7,661.59,0.0,5.23,50.23,0.97,161.28,311.04,7.51,0,13,1,1,210.0,208.0,192.3,208.30000000000004,0.00809523809523804,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 01:00:00+00:00,213.4,673.32,0.0,5.14,46.28,0.73,163.05,307.26,5.03,1,13,1,1,211.7,208.6,192.5,209.65000000000006,0.00803023145961274,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 02:00:00+00:00,217.4,704.63,0.0,5.6,42.76,0.72,167.0,307.15,3.8,2,13,1,1,213.4,210.0,194.0,211.51666666666668,0.01874414245548266,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 03:00:00+00:00,220.8,746.65,0.01,6.53,39.93,0.79,170.52,308.52,3.21,3,13,1,1,217.4,211.7,196.1,213.65,0.015639374425023025,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 04:00:00+00:00,221.8,762.48,0.44,6.4,40.85,0.91,171.52,314.72,2.8,4,13,1,1,220.8,213.4,196.7,215.85000000000005,0.004528985507246377,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 05:00:00+00:00,222.8,773.53,1.17,5.26,45.02,1.01,172.5,317.62,3.39,5,13,1,1,221.8,217.4,197.2,217.98333333333338,0.004508566275924256,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 06:00:00+00:00,225.9,772.43,1.13,4.31,58.17,1.29,175.61,323.26,4.5,6,13,1,1,222.8,220.8,199.0,220.35000000000005,0.013913824057450602,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 07:00:00+00:00,210.3,545.7,0.27,1.77,114.27,8.51,159.89,308.99,2.19,7,13,1,1,225.9,221.8,191.2,219.83333333333337,-0.06905710491367859,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 08:00:00+00:00,202.6,500.22,0.17,1.18,125.19,10.59,152.07,283.2,2.14,8,13,1,1,210.3,222.8,188.6,217.3666666666667,-0.03661436043747036,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 09:00:00+00:00,197.0,481.36,0.13,1.02,130.42,11.49,144.51,258.95,2.47,9,13,1,1,202.6,225.9,187.3,213.4,-0.027640671273445185,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 10:00:00+00:00,189.5,452.72,0.13,1.08,132.97,11.31,130.02,222.43,2.98,10,13,1,1,197.0,210.3,184.6,208.01666666666668,-0.03807106598984772,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 11:00:00+00:00,184.5,439.06,0.12,1.34,127.13,9.54,120.38,197.87,3.71,11,13,1,1,189.5,202.6,183.9,201.63333333333335,-0.026385224274406333,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 12:00:00+00:00,181.9,436.81,0.08,1.83,121.08,8.17,115.3,185.16,4.36,12,13,1,1,184.5,197.0,184.6,194.30000000000004,-0.014092140921409183,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 13:00:00+00:00,181.8,463.24,0.01,3.21,107.09,6.36,115.24,181.62,5.8,13,13,1,1,181.9,189.5,186.8,189.55000000000004,-0.0005497526113248725,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 14:00:00+00:00,184.2,515.03,0.0,4.75,91.74,4.74,119.76,185.78,7.89,14,13,1,1,181.8,184.5,190.5,186.48333333333338,0.013201320132013075,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 15:00:00+00:00,187.0,567.9,0.0,5.82,81.74,3.8,125.17,192.6,9.55,15,13,1,1,184.2,181.9,194.1,184.81666666666672,0.015200868621064123,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 16:00:00+00:00,188.6,602.86,0.0,6.31,74.39,3.3,128.34,197.39,10.4,16,13,1,1,187.0,181.8,196.6,184.6666666666667,0.00855614973262029,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 17:00:00+00:00,190.7,636.53,0.0,6.59,70.34,3.21,132.48,204.24,11.24,17,13,1,1,188.6,184.2,199.6,185.70000000000005,0.011134676564156917,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 18:00:00+00:00,192.6,658.71,0.0,6.74,68.03,3.28,135.98,209.07,12.3,18,13,1,1,190.7,187.0,205.0,187.48333333333335,0.009963293130571609,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 19:00:00+00:00,193.1,656.39,0.0,6.53,67.06,3.32,137.09,208.1,13.52,19,13,1,1,192.6,188.6,205.3,189.3666666666667,0.002596053997923157,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 20:00:00+00:00,193.9,652.79,0.0,6.09,67.73,3.39,138.57,209.72,15.02,20,13,1,1,193.1,190.7,206.2,190.98333333333335,0.004142931123770126,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 21:00:00+00:00,194.7,649.17,0.0,5.57,68.73,3.51,140.19,211.77,16.4,21,13,1,1,193.9,192.6,208.0,192.26666666666668,0.004125838060856023,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 22:00:00+00:00,195.2,642.58,0.0,5.06,69.86,3.62,141.08,212.73,17.44,22,13,1,1,194.7,193.1,208.6,193.3666666666667,0.002568053415511043,,,,,,,
Sukkur,27.7052,68.8574,2026-01-13 23:00:00+00:00,195.8,637.48,0.0,4.67,70.41,3.69,142.35,214.12,17.93,23,13,1,1,195.2,193.9,210.0,194.2166666666667,0.0030737704918033953,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 00:00:00+00:00,196.6,636.6,0.0,4.48,69.6,3.62,143.83,216.1,17.61,0,14,1,2,195.8,194.7,211.7,194.88333333333335,0.00408580183861074,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 01:00:00+00:00,197.4,641.02,0.0,4.51,66.59,3.4,145.27,218.59,15.89,1,14,1,2,196.6,195.2,213.4,195.60000000000005,0.004069175991861706,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 02:00:00+00:00,199.0,669.52,0.0,5.25,60.33,3.01,148.38,223.82,13.47,2,14,1,2,197.4,195.8,217.4,196.45000000000005,0.008105369807497438,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 03:00:00+00:00,202.4,712.39,0.02,6.63,51.68,2.36,151.89,229.41,10.16,3,14,1,2,199.0,196.6,220.8,197.73333333333338,0.01708542713567842,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 04:00:00+00:00,202.5,738.82,0.58,6.87,45.09,1.59,151.98,231.55,6.56,4,14,1,2,202.4,197.4,221.8,198.95000000000005,0.0004940711462450312,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 05:00:00+00:00,201.4,746.51,1.35,5.58,46.69,1.49,150.95,234.3,6.81,5,14,1,2,202.5,199.0,222.8,199.88333333333335,-0.005432098765432071,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 06:00:00+00:00,202.3,737.26,1.19,4.56,60.36,1.91,151.85,240.06,7.44,6,14,1,2,201.4,202.4,225.9,200.83333333333337,0.004468718967229422,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 07:00:00+00:00,185.9,497.21,0.27,1.82,124.38,7.87,123.09,212.49,3.74,7,14,1,2,202.3,202.5,210.3,198.9166666666667,-0.08106772120612954,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 08:00:00+00:00,180.4,437.2,0.16,1.16,133.26,7.87,112.35,197.09,3.48,8,14,1,2,185.9,201.4,202.6,195.81666666666672,-0.029585798816568046,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 09:00:00+00:00,178.4,420.48,0.13,1.02,134.77,7.47,108.49,192.23,3.81,9,14,1,2,180.4,202.3,197.0,191.8166666666667,-0.011086474501108647,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 10:00:00+00:00,177.5,415.3,0.13,1.13,132.88,7.06,106.89,191.01,4.29,10,14,1,2,178.4,185.9,189.5,187.65,-0.005044843049327386,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 11:00:00+00:00,177.7,416.72,0.14,1.46,124.95,6.09,107.19,190.7,4.82,11,14,1,2,177.5,180.4,184.5,183.70000000000005,0.0011267605633802176,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 12:00:00+00:00,177.8,420.41,0.1,2.02,116.81,5.22,107.45,191.8,5.24,12,14,1,2,177.7,178.4,181.9,179.6166666666667,0.0005627462014632681,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 13:00:00+00:00,178.6,435.22,0.02,2.96,106.76,4.34,108.89,195.6,5.82,13,14,1,2,177.8,177.5,181.8,178.4,0.004499437570303616,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 14:00:00+00:00,180.1,460.46,0.0,3.7,97.01,3.46,111.9,201.72,6.54,14,14,1,2,178.6,177.7,184.2,178.35000000000002,0.0083986562150056,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 15:00:00+00:00,181.6,485.31,0.0,4.14,90.45,2.79,114.8,208.03,7.14,15,14,1,2,180.1,177.8,187.0,178.88333333333335,0.00832870627429206,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 16:00:00+00:00,182.3,499.77,0.0,4.33,84.1,2.22,116.12,212.45,7.4,16,14,1,2,181.6,178.6,188.6,179.68333333333337,0.003854625550660887,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 17:00:00+00:00,184.0,521.69,0.0,4.54,78.54,1.85,119.48,220.56,7.45,17,14,1,2,182.3,180.1,190.7,180.73333333333335,0.009325287986834824,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 18:00:00+00:00,185.6,540.78,0.0,4.72,73.52,1.61,122.52,226.26,7.48,18,14,1,2,184.0,181.6,192.6,182.0333333333334,0.008695652173913012,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 19:00:00+00:00,185.9,544.21,0.0,4.69,68.87,1.39,123.01,224.95,7.4,19,14,1,2,185.6,182.3,193.1,183.25000000000003,0.001616379310344889,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 20:00:00+00:00,186.6,552.81,0.0,4.58,64.76,1.18,124.36,224.36,7.25,20,14,1,2,185.9,184.0,193.9,184.33333333333337,0.0037654653039267813,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 21:00:00+00:00,187.6,566.13,0.0,4.51,60.66,1.02,126.48,223.98,7.09,21,14,1,2,186.6,185.6,194.7,185.33333333333337,0.0053590568060021436,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 22:00:00+00:00,188.3,578.84,0.0,4.48,55.35,0.86,127.72,221.22,6.9,22,14,1,2,187.6,185.9,195.2,186.33333333333337,0.0037313432835821806,,,,,,,
Sukkur,27.7052,68.8574,2026-01-14 23:00:00+00:00,189.0,591.68,0.0,4.48,49.63,0.67,129.02,218.12,6.23,23,14,1,2,188.3,186.6,195.8,187.1666666666667,0.0037174721189590474,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 00:00:00+00:00,189.4,601.33,0.0,4.5,45.07,0.53,129.95,215.99,5.24,0,15,1,3,189.0,187.6,196.6,187.80000000000004,0.0021164021164021465,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 01:00:00+00:00,189.7,605.82,0.0,4.54,41.52,0.47,130.52,214.85,4.49,1,15,1,3,189.4,188.3,197.4,188.43333333333337,0.001583949313621874,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 02:00:00+00:00,191.1,631.44,0.0,5.11,36.87,0.56,133.25,216.8,4.09,2,15,1,3,189.7,189.0,199.0,189.1833333333334,0.0073800738007380375,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 03:00:00+00:00,192.5,673.8,0.04,6.26,31.42,0.68,135.92,218.31,3.86,3,15,1,3,191.1,189.4,202.4,190.00000000000003,0.007326007326007356,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 04:00:00+00:00,192.9,706.18,0.81,6.12,28.29,0.72,136.71,218.47,3.64,4,15,1,3,192.5,189.7,202.5,190.76666666666668,0.0020779220779221074,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 05:00:00+00:00,193.1,726.52,1.71,5.04,31.12,0.72,136.99,221.58,4.05,5,15,1,3,192.9,191.1,201.4,191.45000000000005,0.0010368066355624086,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 06:00:00+00:00,194.6,731.35,1.52,4.47,42.8,0.74,139.88,229.02,4.79,6,15,1,3,193.1,192.5,202.3,192.3166666666667,0.007767995857068877,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 07:00:00+00:00,189.6,596.15,0.38,1.99,88.45,2.08,130.29,236.66,3.67,7,15,1,3,194.6,192.9,185.9,192.30000000000004,-0.025693730729701953,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 08:00:00+00:00,188.3,562.62,0.2,1.23,101.18,2.36,127.83,233.88,3.99,8,15,1,3,189.6,193.1,180.4,191.83333333333337,-0.006856540084388096,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 09:00:00+00:00,188.8,556.34,0.15,1.07,105.94,2.32,128.71,233.99,4.54,9,15,1,3,188.3,194.6,178.4,191.2166666666667,0.002655337227827934,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 10:00:00+00:00,191.1,564.51,0.18,1.27,106.33,2.28,133.11,237.77,5.19,10,15,1,3,188.8,189.6,177.5,190.9166666666667,0.012182203389830417,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 11:00:00+00:00,192.9,572.74,0.21,1.8,104.33,2.25,136.7,239.58,6.81,11,15,1,3,191.1,188.3,177.7,190.88333333333335,0.009419152276295193,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 12:00:00+00:00,194.1,587.64,0.18,2.75,104.42,2.3,139.01,240.87,8.83,12,15,1,3,192.9,188.8,177.8,190.80000000000004,0.006220839813374747,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 13:00:00+00:00,196.0,622.37,0.03,4.55,100.33,2.33,142.69,244.09,11.39,13,15,1,3,194.1,191.1,178.6,191.8666666666667,0.009788768675940267,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 14:00:00+00:00,198.7,668.59,0.0,5.86,92.18,2.37,147.91,249.8,13.68,14,15,1,3,196.0,192.9,180.1,193.60000000000005,0.013775510204081574,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 15:00:00+00:00,203.2,712.51,0.0,6.56,84.02,2.36,152.72,255.69,14.63,15,15,1,3,198.7,194.1,181.6,196.00000000000003,0.02264720684448918,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 16:00:00+00:00,204.7,738.94,0.0,6.77,75.44,2.1,154.21,256.53,13.21,16,15,1,3,203.2,196.0,182.3,198.26666666666674,0.007381889763779528,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 17:00:00+00:00,206.7,766.83,0.0,6.94,68.24,1.91,156.3,259.33,12.53,17,15,1,3,204.7,198.7,184.0,200.5666666666667,0.009770395701025891,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 18:00:00+00:00,207.7,780.5,0.0,7.13,61.17,1.68,157.25,259.97,11.69,18,15,1,3,206.7,203.2,185.6,202.83333333333337,0.004837929366231253,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 19:00:00+00:00,205.3,766.15,0.0,6.96,54.57,1.35,154.82,252.49,10.68,19,15,1,3,207.7,204.7,185.9,204.38333333333335,-0.011555127587867007,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 20:00:00+00:00,204.9,754.42,0.0,6.61,49.8,1.12,154.4,249.95,10.27,20,15,1,3,205.3,206.7,186.6,205.4166666666667,-0.0019483682415976896,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 21:00:00+00:00,205.9,747.28,0.0,6.24,45.92,0.98,155.4,250.1,10.14,21,15,1,3,204.9,207.7,187.6,205.8666666666667,0.004880429477794046,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 22:00:00+00:00,206.2,739.01,0.0,5.92,42.6,0.9,155.75,244.85,10.03,22,15,1,3,205.9,205.3,188.3,206.1166666666667,0.0014570179698882124,,,,,,,
Sukkur,27.7052,68.8574,2026-01-15 23:00:00+00:00,206.8,735.03,0.0,5.68,39.97,0.82,156.31,240.73,9.76,23,15,1,3,206.2,204.9,189.0,206.13333333333335,0.0029097963142581122,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 00:00:00+00:00,206.6,730.3,0.0,5.51,37.25,0.73,156.2,238.94,9.39,0,16,1,4,206.8,205.9,189.4,205.95000000000005,-0.0009671179883946665,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 01:00:00+00:00,205.7,724.45,0.0,5.42,33.38,0.61,155.23,236.1,7.67,1,16,1,4,206.6,206.2,189.7,206.01666666666674,-0.004356243949661208,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 02:00:00+00:00,205.5,742.65,0.01,6.05,29.42,0.65,155.05,236.38,6.77,2,16,1,4,205.7,206.8,191.1,206.1166666666667,-0.0009722897423431631,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 03:00:00+00:00,204.7,776.7,0.04,7.55,25.52,0.77,154.2,235.5,6.57,3,16,1,4,205.5,206.6,192.5,205.91666666666666,-0.0038929440389294957,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 04:00:00+00:00,500.0,799.35,0.79,7.81,23.47,0.78,150.46,238.14,5.79,4,16,1,4,204.7,205.7,192.9,254.88333333333335,1.442598925256473,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 05:00:00+00:00,197.8,811.11,1.93,6.57,26.57,0.75,146.07,245.35,4.87,5,16,1,4,500.0,205.5,193.1,253.38333333333335,-0.6043999999999999,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 06:00:00+00:00,197.1,809.99,1.85,5.99,38.48,0.74,144.76,256.1,5.42,6,16,1,4,197.8,204.7,194.6,251.80000000000004,-0.0035389282103135337,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 07:00:00+00:00,195.9,608.27,0.41,2.33,90.52,0.87,142.37,283.6,4.67,7,16,1,4,197.1,500.0,189.6,250.1666666666667,-0.006088280060882743,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 08:00:00+00:00,193.6,547.53,0.2,1.34,105.06,0.86,138.07,278.58,4.62,8,16,1,4,195.9,197.8,188.3,248.18333333333337,-0.011740684022460496,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 09:00:00+00:00,193.0,529.52,0.15,1.13,110.12,0.86,136.79,274.92,4.69,9,16,1,4,193.6,197.1,188.8,246.23333333333338,-0.003099173553718979,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 10:00:00+00:00,192.5,513.62,0.14,1.22,112.39,0.97,135.83,268.77,4.67,10,16,1,4,193.0,195.9,191.1,194.98333333333338,-0.0025906735751295338,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 11:00:00+00:00,191.8,507.36,0.15,1.66,108.36,1.02,134.43,261.53,5.36,11,16,1,4,192.5,193.6,192.9,193.98333333333338,-0.0036363636363635774,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 12:00:00+00:00,190.7,508.12,0.1,2.4,103.63,1.04,132.44,255.1,6.23,12,16,1,4,191.8,193.0,194.1,192.9166666666667,-0.00573514077163724,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 13:00:00+00:00,191.0,531.42,0.01,3.93,94.3,1.1,132.99,251.46,7.77,13,16,1,4,190.7,192.5,196.0,192.10000000000002,0.0015731515469324141,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 14:00:00+00:00,192.7,575.11,0.0,5.37,82.4,1.17,136.25,251.54,8.55,14,16,1,4,191.0,191.8,198.7,191.95000000000005,0.008900523560209364,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 15:00:00+00:00,193.8,611.18,0.0,6.21,73.7,1.31,138.36,251.01,9.16,15,16,1,4,192.7,190.7,203.2,192.08333333333337,0.005708354955890103,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 16:00:00+00:00,193.4,628.14,0.0,6.46,67.02,1.42,137.62,246.16,10.14,16,16,1,4,193.8,191.0,204.7,192.23333333333338,-0.0020639834881321243,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 17:00:00+00:00,194.1,649.72,0.0,6.59,61.38,1.45,138.99,246.04,10.83,17,16,1,4,193.4,192.7,206.7,192.6166666666667,0.0036194415718717094,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 18:00:00+00:00,195.2,668.99,0.0,6.75,55.86,1.34,141.1,243.07,10.6,18,16,1,4,194.1,193.8,207.7,193.3666666666667,0.005667181865018003,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 19:00:00+00:00,195.0,666.4,0.0,6.58,50.17,0.98,140.63,233.21,8.06,19,16,1,4,195.2,193.4,205.3,194.0333333333334,-0.001024590163934368,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 20:00:00+00:00,195.6,667.13,0.0,6.14,44.84,0.63,141.9,229.16,5.34,20,16,1,4,195.0,194.1,204.9,194.51666666666668,0.003076923076923048,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 21:00:00+00:00,197.6,677.37,0.0,5.71,40.06,0.43,145.74,230.6,3.76,21,16,1,4,195.6,195.2,205.9,195.15000000000006,0.010224948875255624,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 22:00:00+00:00,201.0,689.24,0.0,5.37,36.47,0.34,150.5,234.66,2.94,22,16,1,4,197.6,195.0,206.2,196.4166666666667,0.017206477732793553,,,,,,,
Sukkur,27.7052,68.8574,2026-01-16 23:00:00+00:00,207.0,706.16,0.0,5.13,34.39,0.3,156.53,243.23,2.6,23,16,1,4,201.0,195.6,206.8,198.56666666666672,0.029850746268656716,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 00:00:00+00:00,500.0,719.69,0.0,4.91,33.57,0.27,161.61,254.07,2.4,0,17,1,5,207.0,197.6,206.6,249.3666666666667,1.4154589371980677,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 01:00:00+00:00,216.4,727.53,0.0,4.67,34.1,0.28,166.05,269.46,2.21,1,17,1,5,500.0,201.0,205.7,252.93333333333337,-0.5672,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 02:00:00+00:00,220.2,743.22,0.0,4.75,34.15,0.34,169.86,275.6,2.15,2,17,1,5,216.4,207.0,205.5,257.03333333333336,0.01756007393715334,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 03:00:00+00:00,222.0,757.33,0.01,5.19,33.86,0.42,171.67,280.47,2.1,3,17,1,5,220.2,500.0,204.7,261.1,0.008174386920980978,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 04:00:00+00:00,219.6,758.06,0.33,5.16,33.84,0.47,169.25,284.48,2.11,4,17,1,5,222.0,216.4,500.0,264.2,-0.010810810810810836,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 05:00:00+00:00,215.7,754.35,0.91,4.34,37.29,0.54,165.32,289.93,2.72,5,17,1,5,219.6,220.2,197.8,265.65000000000003,-0.01775956284153008,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 06:00:00+00:00,214.5,738.14,0.88,3.63,49.49,0.68,164.13,302.56,3.66,6,17,1,5,215.7,222.0,197.1,218.0666666666667,-0.005563282336578529,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 07:00:00+00:00,221.4,620.52,0.26,1.81,96.05,1.79,171.13,360.11,2.93,7,17,1,5,214.5,219.6,195.9,218.90000000000006,0.03216783216783219,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 08:00:00+00:00,222.5,589.33,0.16,1.27,107.56,2.11,172.18,364.67,2.92,8,17,1,5,221.4,215.7,193.6,219.2833333333334,0.004968383017163479,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 09:00:00+00:00,225.0,579.77,0.13,1.13,112.36,2.37,174.72,366.88,2.87,9,17,1,5,222.5,214.5,193.0,219.7833333333334,0.011235955056179775,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 10:00:00+00:00,224.0,551.98,0.1,1.06,119.84,2.7,173.75,358.64,2.45,10,17,1,5,225.0,221.4,192.5,220.51666666666674,-0.0044444444444444444,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 11:00:00+00:00,220.4,530.04,0.08,1.2,119.03,2.74,170.04,343.76,2.47,11,17,1,5,224.0,222.5,191.8,221.30000000000004,-0.016071428571428546,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 12:00:00+00:00,219.2,523.32,0.04,1.52,116.09,2.76,168.85,337.36,2.76,12,17,1,5,220.4,225.0,190.7,222.08333333333337,-0.005444646098003707,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 13:00:00+00:00,221.5,541.71,0.01,2.54,102.69,2.45,171.21,334.01,4.23,13,17,1,5,219.2,224.0,191.0,222.10000000000002,0.01049270072992706,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 14:00:00+00:00,226.2,578.07,0.0,3.78,85.71,1.99,175.97,332.35,5.74,14,17,1,5,221.5,220.4,192.7,222.7166666666667,0.021218961625282116,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 15:00:00+00:00,230.4,611.94,0.0,4.68,75.08,1.75,180.12,332.54,6.38,15,17,1,5,226.2,219.2,193.8,223.61666666666667,0.018567639257294506,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 16:00:00+00:00,231.6,632.93,0.0,5.14,67.33,1.57,181.41,330.31,6.63,16,17,1,5,230.4,221.5,193.4,224.88333333333335,0.005208333333333284,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 17:00:00+00:00,235.0,659.0,0.0,5.38,61.73,1.43,184.81,332.12,6.44,17,17,1,5,231.6,226.2,194.1,227.31666666666672,0.014680483592400716,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 18:00:00+00:00,238.0,679.87,0.0,5.57,57.03,1.29,187.85,331.59,6.21,18,17,1,5,235.0,230.4,195.2,230.45000000000005,0.01276595744680851,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 19:00:00+00:00,237.9,682.06,0.0,5.5,52.02,1.03,187.75,324.87,5.54,19,17,1,5,238.0,231.6,195.0,233.18333333333337,-0.0004201680672268669,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 20:00:00+00:00,239.7,689.03,0.0,5.25,47.6,0.74,189.55,323.58,4.17,20,17,1,5,237.9,235.0,195.6,235.43333333333337,0.007566204287515691,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 21:00:00+00:00,243.8,704.81,0.0,4.95,44.87,0.61,193.73,327.85,3.06,21,17,1,5,239.7,238.0,197.6,237.6666666666667,0.017104714226116074,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 22:00:00+00:00,249.0,722.1,0.0,4.49,44.54,0.64,198.96,334.9,2.45,22,17,1,5,243.8,237.9,201.0,240.5666666666667,0.021328958162428174,,,,,,,
Sukkur,27.7052,68.8574,2026-01-17 23:00:00+00:00,256.1,747.99,0.0,4.17,43.58,0.61,206.1,339.74,2.28,23,17,1,5,249.0,239.7,207.0,244.08333333333337,0.02851405622489969,,,,,,,
Sukkur,27.7052,68.8574,2026-01-18 00:00:00+00:00,263.9,777.13,0.0,4.0,41.9,0.57,213.99,345.17,2.25,0,18,1,6,256.1,243.8,500.0,248.4,0.030456852791877993,,,,,,,
Sukkur,27.7052,68.8574,2026-01-18 01:00:00+00:00,272.0,808.2,0.0,3.9,40.12,0.56,222.12,351.6,2.21,1,18,1,6,263.9,249.0,216.4,254.0833333333334,0.030693444486548024,,,,,,,
